area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,qtrly_estabs,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_chg,oty_qtrly_estabs_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
54005,5,1023,73,0,2020,4,N,21,0,0,0,0,0,0,0,N,0.62,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54007,5,1023,73,0,2020,4,,17,64,65,67,609003,43932,660,717,,0.54,0.31,0.31,0.33,0.18,0.29,0.19,0.58,,-1,-5.6,-1,-1.5,2,3.2,2,3.1,58341,10.6,8527,24.1,123,22.9,59,9
54009,5,1023,73,0,2020,4,,33,172,168,164,2182412,129313,2642,999,,0.77,0.41,0.39,0.39,0.26,0.44,0.42,0.66,,2,6.5,4,2.4,4,2.4,-5,-3,361648,19.9,5007,4,344,15,160,19.1
54011,5,1023,73,0,2020,4,,275,1690,1702,1649,25966501,1978164,92023,1189,,1.1,0.58,0.59,0.57,0.43,0.81,1.54,0.75,,-10,-3.5,61,3.7,77,4.7,29,1.8,2508580,10.7,662219,50.3,63985,228.2,78,7
54013,5,1023,73,0,2020,4,,7,37,39,39,556019,17662,301,1116,,0.57,0.6,0.63,0.63,0.48,0.36,0.22,0.78,,-1,-12.5,-6,-14,-1,-2.5,-2,-4.9,33318,6.4,-11662,-39.8,-186,-38.2,143,14.7
54015,5,1023,73,0,2020,4,N,4,0,0,0,0,0,0,0,N,0.29,0,0,0,0,0,0,0,N,1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54017,5,1023,73,0,2020,4,N,5,0,0,0,0,0,0,0,N,0.47,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54019,5,1023,73,0,2020,4,,58,212,215,220,2561220,187238,3704,914,,0.65,0.37,0.4,0.4,0.27,0.41,0.33,0.69,,-1,-1.7,-41,-16.2,-38,-15,-36,-14.1,-351645,-12.1,-73181,-28.1,-1842,-33.2,32,3.6
54021,5,1023,73,0,2020,4,N,6,0,0,0,0,0,0,0,N,0.42,0,0,0,0,0,0,0,N,-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54023,5,1023,73,0,2020,4,,15,101,108,109,1068129,73202,1180,775,,0.56,0.53,0.57,0.58,0.28,0.51,0.25,0.51,,0,0,-12,-10.6,-7,-6.1,-5,-4.4,-35938,-3.3,2045,2.9,28,2.4,30,4
54025,1,1023,73,0,2020,4,,1,1,1,1,30190,0,0,2322,,11.98,0.94,0.94,0.92,1.43,0,0,1.53,,0,0,0,0,0,0,0,0,8479,39.1,0,0,0,0,652,39
54025,5,1023,73,0,2020,4,,93,468,445,422,5696104,493652,20874,985,,0.89,0.66,0.63,0.59,0.47,0.73,1.16,0.76,,5,5.7,137,41.4,116,35.3,83,24.5,1889437,49.6,146418,42.2,11109,113.8,106,12.1
54027,1,1023,73,0,2020,4,,1,2,2,2,60939,0,0,2344,,30.74,6.02,6.11,6.26,10.26,0,0,1.68,,0,0,1,100,1,100,1,100,35336,138,0,0,0,0,375,19
54027,5,1023,73,0,2020,4,,37,199,206,204,2657391,203048,3995,1007,,0.91,0.9,0.95,0.96,0.79,1.34,1.13,0.84,,1,2.8,10,5.3,17,9,15,7.9,395445,17.5,59749,41.7,1636,69.4,86,9.3
54029,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,8.65,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54029,5,1023,73,0,2020,4,,56,414,425,432,6035525,367337,9331,1096,,0.97,0.83,0.86,0.87,0.65,1,1.1,0.76,,-2,-3.4,-64,-13.4,-47,-10,-32,-6.9,-228986,-3.7,-64047,-14.8,-924,-9,74,7.2
54031,5,1023,73,0,2020,4,,25,132,132,134,1614558,92709,1477,936,,0.82,0.41,0.41,0.43,0.31,0.34,0.21,0.74,,-4,-13.8,-25,-15.9,-21,-13.7,-18,-11.8,-243549,-13.1,-24683,-21,-377,-20.3,8,0.9
54033,5,1023,73,0,2020,4,,186,946,938,932,13494106,768097,17252,1106,,1,0.47,0.47,0.47,0.29,0.51,0.48,0.62,,-1,-0.5,-117,-11,-122,-11.5,-127,-12,-2656727,-16.4,-159502,-17.2,-5876,-25.4,-65,-5.6
54035,1,1023,73,0,2020,4,,1,5,5,5,104698,0,0,1611,,22.29,7.23,7.53,7.67,6.57,0,0,0.88,,0,0,-3,-37.5,-3,-37.5,-3,-37.5,-66451,-38.8,0,0,0,0,-35,-2.1
54035,5,1023,73,0,2020,4,,53,310,315,318,4012382,222165,4977,982,,0.95,0.67,0.71,0.73,0.44,0.62,0.47,0.63,,-2,-3.6,-17,-5.2,28,9.8,23,7.8,495026,14.1,5715,2.6,-650,-11.6,89,10
54037,5,1023,73,0,2020,4,,110,436,435,451,6755231,399910,8656,1179,,1.01,0.51,0.51,0.54,0.35,0.55,0.53,0.67,,2,1.9,-27,-5.8,-28,-6,-8,-1.7,373773,5.9,-91361,-18.6,-847,-8.9,116,10.9
54039,1,1023,73,0,2020,4,,1,5,5,5,80464,0,0,1238,,2.48,0.64,0.63,0.62,0.38,0,0,0.61,,-1,-50,-2,-28.6,-2,-28.6,-1,-16.7,-28042,-25.8,0,0,0,0,-14,-1.1
54039,2,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,16.45,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54039,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54039,5,1023,73,0,2020,4,,533,5014,5048,5046,88780705,3091708,65263,1356,,1.06,0.95,0.95,0.95,0.74,0.78,0.66,0.78,,7,1.3,-380,-7,-340,-6.3,-338,-6.3,-533994,-0.6,-940095,-23.3,-18329,-21.9,81,6.4
54041,1,1023,73,0,2020,4,-,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,N,-1,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54041,5,1023,73,0,2020,4,,20,82,86,86,1015279,38933,723,922,,0.48,0.27,0.29,0.29,0.18,0.16,0.12,0.62,,0,0,-19,-18.8,-10,-10.4,-14,-14,-47060,-4.4,-9041,-18.8,-168,-18.9,97,11.8
54043,5,1023,73,0,2020,4,,14,44,44,45,376625,18873,299,653,,0.56,0.33,0.34,0.34,0.19,0.2,0.12,0.56,,0,0,-8,-15.4,-8,-15.4,-7,-13.5,-170317,-31.1,-3860,-17,-89,-22.9,-156,-19.3
54045,5,1023,73,0,2020,4,,51,218,229,218,2777164,150096,3354,964,,0.67,0.41,0.43,0.41,0.28,0.35,0.33,0.67,,1,2,-8,-3.5,2,0.9,-10,-4.4,220594,8.6,-43811,-22.6,-342,-9.3,98,11.3
54047,5,1023,73,0,2020,4,,14,84,85,89,974790,59759,1598,872,,0.46,0.37,0.37,0.38,0.23,0.45,0.47,0.6,,-4,-22.2,-40,-32.3,-38,-30.9,-6,-6.3,-995418,-50.5,-12750,-17.6,-599,-27.3,-457,-34.4
54049,5,1023,73,0,2020,4,,114,509,503,515,6607126,449826,8921,999,,0.93,0.53,0.52,0.53,0.36,0.39,0.32,0.68,,2,1.8,-8,-1.5,-14,-2.7,1,0.2,328103,5.2,55068,13.9,952,11.9,63,6.7
54051,1,1023,73,0,2020,4,,1,2,3,3,39487,0,0,1139,,24.58,2.08,3.09,3.18,1.32,0,0,0.47,,0,0,1,100,2,200,2,200,22656,134.6,0,0,0,0,-156,-12
54051,5,1023,73,0,2020,4,,36,260,259,254,2841238,128885,2296,848,,0.71,0.4,0.4,0.41,0.17,0.12,0.05,0.41,,1,2.9,7,2.8,3,1.2,1,0.4,12639,0.4,-10396,-7.5,-341,-12.9,-9,-1.1
54053,5,1023,73,0,2020,4,,35,129,131,132,2242109,73718,1473,1320,,0.94,0.4,0.41,0.41,0.35,0.23,0.18,0.86,,2,6.1,-2,-1.5,0,0,1,0.8,657639,41.5,-56406,-43.3,-1327,-47.4,390,41.9
54055,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,3.93,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54055,5,1023,73,0,2020,4,,92,452,453,452,5723561,399894,8440,973,,0.72,0.44,0.44,0.44,0.32,0.51,0.47,0.72,,0,0,-20,-4.2,-13,-2.8,-13,-2.8,244033,4.5,-46798,-10.5,-1402,-14.2,72,8
54057,5,1023,73,0,2020,4,N,42,0,0,0,0,0,0,0,N,0.89,0,0,0,0,0,0,0,N,-1,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54059,5,1023,73,0,2020,4,,39,170,146,139,1670476,167085,4063,847,,0.85,0.68,0.6,0.59,0.4,0.75,0.51,0.64,,-1,-2.5,-6,-3.4,-34,-18.9,-45,-24.5,153486,10.1,3780,2.3,-218,-5.1,199,30.7
54061,1,1023,73,0,2020,4,,1,23,23,22,484105,0,0,1643,,5.01,4.8,4.77,4.58,3.58,0,0,0.76,,-1,-50,5,27.8,6,35.3,5,29.4,87649,22.1,0,0,0,0,-116,-6.6
54061,5,1023,73,0,2020,4,,270,1373,1376,1378,21659352,1291793,29375,1211,,1.09,0.43,0.43,0.43,0.28,0.58,0.53,0.65,,-5,-1.8,-131,-8.7,-132,-8.8,-124,-8.3,609000,2.9,-219484,-14.5,-7761,-20.9,135,12.5
54063,5,1023,73,0,2020,4,N,6,0,0,0,0,0,0,0,N,0.27,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54065,5,1023,73,0,2020,4,,19,110,107,105,1441766,85177,1507,1033,,0.77,0.65,0.64,0.64,0.57,0.59,0.48,0.89,N,-1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54067,5,1023,73,0,2020,4,,45,142,142,145,1729930,211606,6050,931,,0.66,0.37,0.37,0.38,0.26,0.63,0.7,0.69,,3,7.1,-4,-2.7,-4,-2.7,-2,-1.4,246384,16.6,6978,3.4,1645,37.3,151,19.4
54069,3,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,7.63,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54069,5,1023,73,0,2020,4,,124,1522,1540,1543,24237843,941045,24809,1215,,0.95,0.97,0.99,1,0.75,0.64,0.71,0.76,,-8,-6.1,-65,-4.1,-41,-2.6,-42,-2.6,-72328,-0.3,-405699,-30.1,-10729,-30.2,35,3
54071,5,1023,73,0,2020,4,,7,65,63,63,707904,42207,733,855,,0.38,0.73,0.72,0.72,0.6,0.77,0.69,0.83,,0,0,8,14,6,10.5,5,8.6,50835,7.7,-101314,-70.6,-1476,-66.8,-27,-3.1
54073,5,1023,73,0,2020,4,,11,61,62,63,694848,49053,881,862,,0.71,0.46,0.47,0.47,0.24,0.51,0.34,0.51,,0,0,-6,-9,-6,-8.8,-5,-7.4,8208,1.2,12665,34.8,328,59.3,81,10.4
54075,5,1023,73,0,2020,4,,17,51,52,54,464914,58448,1325,683,,0.65,0.32,0.32,0.28,0.18,0.39,0.27,0.6,,-1,-5.6,-20,-28.2,-19,-26.8,-22,-28.9,-120085,-20.5,-32727,-35.9,-1390,-51.2,64,10.3
54077,5,1023,73,0,2020,4,,43,179,178,179,2889511,119099,2441,1244,,0.66,0.42,0.43,0.43,0.37,0.44,0.33,0.87,,1,2.4,0,0,3,1.7,-2,-1.1,912902,46.2,-19625,-14.1,-44,-1.8,391,45.8
54079,1,1023,73,0,2020,4,,1,23,25,25,593011,0,0,1875,,9.33,13.33,14.79,14.7,12.46,0,0,0.87,,0,0,4,21.1,5,25,7,38.9,129007,27.8,0,0,0,0,-4,-0.2
54079,5,1023,73,0,2020,4,,148,702,694,699,11453973,638695,16917,1262,,1.11,0.61,0.62,0.62,0.42,0.59,0.44,0.69,,3,2.1,-110,-13.5,-83,-10.7,-53,-7,-1454005,-11.3,-99483,-13.5,-15321,-47.5,-10,-0.8
54081,1,1023,73,0,2020,4,,1,5,5,5,99406,0,0,1529,,6.33,1.91,1.9,1.87,1.66,0,0,0.87,,-1,-50,-2,-28.6,-2,-28.6,-2,-28.6,-36957,-27.1,0,0,0,0,31,2.1
54081,5,1023,73,0,2020,4,,163,847,843,844,10775617,931720,19928,981,,0.83,0.48,0.48,0.48,0.32,0.56,0.49,0.66,,-8,-4.7,-48,-5.4,-60,-6.6,-43,-4.8,847852,8.5,-148896,-13.8,-5803,-22.6,128,15
54083,1,1023,73,0,2020,4,,1,4,4,4,71729,0,0,1379,,16.25,4.27,4.27,4.28,3.87,0,0,0.91,,0,0,0,0,0,0,0,0,9446,15.2,0,0,0,0,181,15.1
54083,5,1023,73,0,2020,4,,60,333,327,313,3685566,218618,3750,874,,0.78,0.53,0.52,0.5,0.35,0.46,0.35,0.67,,-2,-3.2,-6,-1.8,-26,-7.4,-31,-9,-324262,-8.1,-109768,-33.4,-3013,-44.6,-19,-2.1
54085,5,1023,73,0,2020,4,,18,72,72,72,719954,36146,543,769,,0.82,0.41,0.41,0.41,0.22,0.26,0.13,0.53,,-1,-5.3,-11,-13.3,-12,-14.3,-11,-13.3,-53582,-6.9,-9265,-20.4,-143,-20.8,55,7.7
54087,5,1023,73,0,2020,4,,18,133,135,136,2029926,142962,2701,1160,,0.68,0.83,0.83,0.83,0.68,1.31,0.96,0.82,,-2,-10,-12,-8.3,-4,-2.9,-2,-1.4,125652,6.6,64827,83,1209,81,119,11.4
54089,5,1023,73,0,2020,4,,21,117,89,89,882953,67999,2252,691,,1.07,0.94,0.77,0.76,0.47,0.8,1.1,0.57,,2,10.5,10,9.3,-5,-5.3,-4,-4.3,40859,4.9,-26649,-28.2,-581,-20.5,30,4.5
54091,5,1023,73,0,2020,4,N,7,0,0,0,0,0,0,0,N,0.27,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54093,5,1023,73,0,2020,4,,20,100,100,100,880739,111759,2230,677,,0.98,0.7,0.7,0.67,0.38,0.92,0.66,0.55,,0,0,-1,-1,0,0,5,5.3,137971,18.6,17448,18.5,-919,-29.2,98,16.9
54095,5,1023,73,0,2020,4,N,7,0,0,0,0,0,0,0,N,0.53,0,0,0,0,0,0,0,N,-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54097,5,1023,73,0,2020,4,,35,146,147,151,1671405,164377,4281,869,,0.56,0.35,0.36,0.37,0.23,0.5,0.47,0.65,,-2,-5.4,-24,-14.1,-15,-9.3,-11,-6.8,-170787,-9.3,42933,35.4,1618,60.8,8,0.9
54099,5,1023,73,0,2020,4,,34,101,97,98,1040266,67957,1056,811,,0.66,0.21,0.21,0.21,0.1,0.2,0.12,0.5,,0,0,-6,-5.6,-15,-13.4,-14,-12.5,159190,18.1,-6492,-8.7,-209,-16.5,197,32.1
54101,5,1023,73,0,2020,4,N,6,0,0,0,0,0,0,0,N,0.31,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54103,5,1023,73,0,2020,4,,34,143,143,144,1267655,99907,1894,680,,0.93,0.56,0.56,0.57,0.29,0.29,0.21,0.52,,0,0,5,3.6,5,3.6,5,3.6,34984,2.8,-22945,-18.7,-529,-21.8,-5,-0.7
54105,5,1023,73,0,2020,4,,4,15,15,14,200265,26243,682,1050,,0.48,0.42,0.42,0.4,0.41,0.84,0.94,0.98,,1,33.3,2,15.4,2,15.4,1,7.7,88685,79.5,15677,148.4,523,328.9,390,59.1
54107,5,1023,73,0,2020,4,,195,1469,1469,1456,20328998,884028,16066,1068,,0.98,0.75,0.75,0.74,0.52,0.53,0.4,0.7,,0,0,-106,-6.7,-108,-6.8,-119,-7.6,-1086786,-5.1,-522679,-37.2,-11235,-41.2,22,2.1
54109,5,1023,73,0,2020,4,,21,79,78,81,655713,47247,1101,636,,0.58,0.32,0.32,0.33,0.14,0.23,0.23,0.44,,-1,-4.5,1,1.3,-2,-2.5,0,0,25847,4.1,-21492,-31.3,-370,-25.2,28,4.6
54999,1,1023,73,0,2020,4,,2,2,2,3,82432,0,0,2718,,3.75,0.75,0.74,1.1,0.93,0,0,1.08,,0,0,0,0,0,0,1,50,26389,47.1,0,0,0,0,562,26.1
54999,2,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,12.44,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54999,5,1023,73,0,2020,4,,529,2665,2690,2705,49983510,3214264,85407,1431,,0.8,1.49,1.5,1.5,0.99,0.96,0.63,0.66,,57,12.1,357,15.5,422,18.6,430,18.9,11013806,28.3,125709,4.1,-18992,-18.2,118,9
55000,1,1023,53,0,2020,4,,14,162,162,160,4206003,0,0,2005,,1.05,0.67,0.67,0.66,0.62,0,0,0.93,,0,0,9,5.9,7,4.5,7,4.6,235119,5.9,0,0,0,0,17,0.9
55000,2,1023,53,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.5,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55000,3,1023,53,0,2020,4,,93,733,742,752,9174934,109561,1723,951,,2.81,0.85,0.86,0.87,0.79,0.14,0.27,0.92,,0,0,5,0.7,0,0,10,1.3,1184220,14.8,10724,10.9,28,1.7,117,14
55000,5,1023,53,0,2020,4,,15149,149334,149018,149254,3196277749,111960259,1577616,1648,,0.91,0.92,0.93,0.92,0.83,0.72,0.63,0.89,,912,6.4,-716,-0.5,-1227,-0.8,-1539,-1,402696120,14.4,-15789274,-12.4,-193826,-10.9,219,15.3
55001,5,1023,73,0,2020,4,,23,99,99,100,1009885,109707,887,782,,0.73,0.41,0.44,0.46,0.25,0.48,0.19,0.57,N,-2,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55003,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,9.13,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55003,5,1023,73,0,2020,4,,42,197,198,195,2850632,130337,2148,1115,,0.77,0.44,0.45,0.46,0.34,0.33,0.32,0.75,,1,2.4,-9,-4.4,1,0.5,-6,-3,414894,17,-29245,-18.3,51,2.4,184,19.8
55005,3,1023,73,0,2020,4,N,4,0,0,0,0,0,0,0,N,14.46,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55005,5,1023,73,0,2020,4,,111,599,588,596,8957995,490380,6126,1159,,0.8,0.48,0.48,0.49,0.39,0.42,0.26,0.81,,8,7.8,43,7.7,31,5.6,15,2.6,2459634,37.9,-62233,-11.3,77,1.3,274,31
55007,3,1023,73,0,2020,4,,3,29,32,32,290409,38847,971,721,,31.11,23.85,28.27,28.78,27.8,34.22,42.78,1.03,,0,0,2,7.4,5,18.5,2,6.7,34699,13.6,34817,863.9,798,461.3,18,2.6
55007,5,1023,73,0,2020,4,,25,80,80,76,1417440,110508,1495,1386,,0.52,0.35,0.38,0.36,0.41,0.49,0.17,1.12,,3,13.6,10,14.3,9,12.7,6,8.6,36830,2.7,8155,8,661,79.3,-124,-8.2
55009,1,1023,73,0,2020,4,,1,1,1,1,23055,0,0,1773,,1.88,0.08,0.07,0.07,0.06,0,0,0.79,,0,0,0,0,0,0,0,0,2125,10.2,0,0,0,0,163,10.1
55009,3,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,1.51,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55009,5,1023,73,0,2020,4,,715,11331,11263,11252,219531905,6216281,83771,1497,,1.08,1.27,1.27,1.26,0.98,0.78,0.7,0.78,,20,2.9,-117,-1,-239,-2.1,-271,-2.4,28424870,14.9,-1482578,-19.3,-10007,-10.7,218,17
55011,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,14.24,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55011,5,1023,73,0,2020,4,,25,151,146,144,1515112,178916,1082,793,,0.71,0.67,0.67,0.66,0.39,0.96,0.5,0.59,,1,4.2,9,6.3,7,5,3,2.1,-231633,-13.3,32519,22.2,-111,-9.3,-162,-17
55013,3,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,25.26,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55013,5,1023,73,0,2020,4,,30,75,74,72,1121148,126325,1564,1171,,0.76,0.28,0.29,0.28,0.26,0.6,0.48,0.91,,7,30.4,9,13.6,15,25.4,13,22,494649,79,58836,87.2,1074,219.2,385,49
55015,3,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,12.95,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55015,5,1023,73,0,2020,4,,73,464,476,481,6854078,450357,4086,1113,,0.94,0.54,0.55,0.55,0.41,0.5,0.35,0.75,,9,14.1,3,0.7,12,2.6,17,3.7,668497,10.8,-3077,-0.7,-693,-14.5,85,8.3
55017,1,1023,73,0,2020,4,,1,17,19,19,437118,0,0,1834,,7.82,7.96,9.01,9.05,8.48,0,0,0.98,,0,0,-2,-10.5,0,0,0,0,-72229,-14.2,0,0,0,0,-228,-11.1
55017,3,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,6.28,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55017,5,1023,73,0,2020,4,,100,544,541,534,6989943,415270,5860,996,,0.63,0.38,0.39,0.38,0.24,0.33,0.26,0.62,,10,11.1,17,3.2,18,3.4,7,1.3,758475,12.2,-62632,-13.1,1913,48.5,84,9.2
55019,3,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,11.72,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55019,5,1023,73,0,2020,4,,37,170,164,166,1943900,84416,591,897,,0.43,0.27,0.26,0.26,0.16,0.16,0.07,0.62,,0,0,-52,-23.4,-66,-28.7,-77,-31.7,-411949,-17.5,-141055,-62.6,-3838,-86.7,115,14.7
55021,5,1023,73,0,2020,4,,121,490,488,485,7749687,419804,5878,1222,,0.77,0.38,0.38,0.38,0.3,0.34,0.26,0.79,,10,9,19,4,9,1.9,12,2.5,829764,12,-47623,-10.2,1313,28.8,100,8.9
55023,5,1023,73,0,2020,4,,36,174,176,177,2491913,144473,1960,1091,,0.81,0.42,0.44,0.44,0.36,0.36,0.43,0.83,,5,16.1,20,13,20,12.8,21,13.5,533378,27.2,22912,18.8,112,6.1,121,12.5
55025,1,1023,73,0,2020,4,,2,24,24,22,805463,0,0,2655,,1.65,0.83,0.83,0.76,0.85,0,0,1.06,,0,0,0,0,-1,-4,-2,-8.3,12113,1.5,0,0,0,0,147,5.9
55025,2,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,5.47,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55025,3,1023,73,0,2020,4,N,5,0,0,0,0,0,0,0,N,1.66,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55025,5,1023,73,0,2020,4,,1794,22056,22001,22058,481461388,16873674,211152,1681,,1.19,1.14,1.14,1.14,0.9,1.04,0.85,0.79,,143,8.7,-337,-1.5,-420,-1.9,-402,-1.8,42340361,9.6,-3156815,-15.8,-56972,-21.2,175,11.6
55027,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,2.82,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55027,5,1023,73,0,2020,4,,131,609,590,616,8896175,451081,4412,1131,,0.74,0.3,0.29,0.3,0.2,0.24,0.13,0.66,,8,6.5,53,9.5,16,2.8,25,4.2,1015658,12.9,-186366,-29.2,-2305,-34.3,74,7
55029,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,4.15,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55029,5,1023,73,0,2020,4,,87,362,328,326,4559031,395416,8727,1036,,0.72,0.46,0.46,0.47,0.35,0.55,0.53,0.77,,-3,-3.3,-54,-13,-55,-14.4,-52,-13.8,331938,7.9,-37789,-8.7,1206,16,207,25
55031,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,4.69,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55031,5,1023,73,0,2020,4,,83,458,452,449,6233696,480882,7380,1059,,0.78,0.5,0.5,0.5,0.35,0.46,0.35,0.7,,6,7.8,-16,-3.4,-21,-4.4,-19,-4.1,202881,3.4,31716,7.1,2216,42.9,75,7.6
55033,1,1023,73,0,2020,4,,1,11,10,9,214776,0,0,1652,,12.57,7.18,6.54,5.96,5.94,0,0,0.91,,0,0,0,0,-1,-9.1,-2,-18.2,-9922,-4.4,0,0,0,0,81,5.2
55033,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,5.05,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55033,5,1023,73,0,2020,4,,68,502,497,493,7330602,342300,3229,1134,,0.69,0.49,0.49,0.49,0.36,0.33,0.22,0.73,,6,9.7,19,3.9,7,1.4,4,0.8,1734818,31,-83404,-19.6,-463,-12.5,251,28.4
55035,3,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,3.74,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55035,5,1023,73,0,2020,4,,291,3327,3314,3310,56654084,2558529,37825,1314,,1.09,1.01,1.01,1.01,0.78,0.78,0.77,0.77,,2,0.7,22,0.7,68,2.1,44,1.3,5451304,10.6,-462825,-15.3,-13586,-26.4,110,9.1
55037,5,1023,73,0,2020,4,,9,45,43,44,508745,41487,529,889,,0.75,0.76,0.76,0.79,0.69,0.72,0.57,0.9,,0,0,-4,-8.2,-2,-4.4,-3,-6.4,18004,3.7,-13684,-24.8,-190,-26.4,86,10.7
55039,1,1023,73,0,2020,4,,1,5,5,6,119174,0,0,1719,,5.62,1.27,1.26,1.51,1.14,0,0,0.85,,0,0,0,0,0,0,1,20,11661,10.8,0,0,0,0,65,3.9
55039,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,2.26,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55039,5,1023,73,0,2020,4,,200,1873,1884,1846,30863797,1369556,18049,1271,,0.9,0.71,0.72,0.7,0.52,0.61,0.53,0.73,,19,10.5,-85,-4.3,-82,-4.2,-119,-6.1,2755070,9.8,-687704,-33.4,-16394,-47.6,170,15.4
55041,3,1023,73,0,2020,4,N,3,0,0,0,0,0,0,0,N,56.25,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
